x,y,pixel_label,category_label,pixel_predict,category_predict
-4.5,11.76,858,2,1,0
-4.5,11.68,837,2,1,0
-4.5,11.6,843,2,1,0
-4.5,11.52,789,2,1,0
-4.5,11.44,771,2,1,0
-4.5,11.36,762,2,1,0
-4.5,11.28,729,2,1,0
-4.5,11.2,735,2,1,0
-4.5,11.12,717,1,1,0
-4.5,11.04,762,2,1,0
-4.6,11.0,0,0,1,0
-4.6,11.08,465,1,1,0
-4.6,11.16,735,2,1,0
-4.6,11.24,846,2,1,0
-4.6,11.32,1116,3,1,0
-4.6,11.4,753,2,1,0
-4.6,11.48,891,3,1,0
-4.6,11.56,1083,3,1,0
-4.6,11.64,1155,3,1,0
-4.6,11.72,1074,3,1,0
-4.6,11.8,1266,3,1,0
-4.6,11.88,1071,3,1,0
-4.6,11.96,1131,3,1,0
-4.6,12.04,1269,3,1,0
-4.6,12.12,993,3,1,0
-4.6,12.2,1176,3,1,0
-4.6,12.28,1002,3,1,0
-4.6,12.36,1047,3,1,0
-4.6,12.44,966,3,1,0
-4.6,12.52,1014,3,1,0
-4.6,12.6,903,3,1,0
-4.6,12.68,939,3,1,0
-4.6,12.76,885,3,1,0
-4.6,12.84,879,3,1,0
-4.6,12.92,954,3,1,0
-4.6,13.0,921,3,1,0
-4.6,13.08,849,2,1,0
-4.6,13.16,933,3,1,0
-4.6,13.24,819,2,1,0
-4.6,13.32,972,3,1,0
-4.6,13.4,864,2,1,0
-4.6,13.48,879,3,1,0
-4.6,13.56,807,2,1,0
-4.6,13.64,783,2,1,0
-4.6,13.72,849,2,1,0
-4.6,13.8,909,3,1,0
-4.6,13.88,885,3,1,0
-4.6,13.96,861,2,1,0
-4.6,14.04,909,3,1,0
-4.6,14.12,834,2,1,0
-4.6,14.2,864,2,1,0
-4.6,14.28,906,3,1,0
-4.6,14.36,930,3,1,0
-4.6,14.44,879,3,1,0
-4.6,14.52,936,3,1,0
-4.6,14.6,876,3,1,0
-4.6,14.68,900,3,1,0
-4.6,14.76,906,3,1,0
-4.6,14.84,876,3,1,0
-4.6,14.92,858,2,1,0
-4.6,15.0,816,2,1,0
-4.6,15.08,912,3,1,0
-4.6,15.16,810,2,1,0
-4.6,15.24,774,2,1,0
-4.6,15.32,873,3,1,0
-4.6,15.4,861,2,1,0
-4.6,15.48,906,3,1,0
-4.6,15.56,744,2,1,0
-4.6,15.64,786,2,1,0
-4.6,15.72,726,2,1,0
-4.6,15.8,729,2,1,0
-4.6,15.88,747,2,1,0
-4.6,15.96,672,1,1,0
-4.7,16.0,0,0,1,0
-4.7,15.92,570,1,1,0
-4.7,15.84,648,1,1,0
-4.7,15.76,696,1,1,0
-4.7,15.68,798,2,1,0
-4.7,15.6,1056,3,1,0
-4.7,15.52,846,2,1,0
-4.7,15.44,876,3,1,0
-4.7,15.36,768,2,1,0
-4.7,15.28,873,3,1,0
-4.7,15.2,861,2,1,0
-4.7,15.12,984,3,1,0
-4.7,15.04,1143,3,1,0
-4.7,14.96,996,3,1,0
-4.7,14.88,999,3,1,0
-4.7,14.8,1083,3,1,0
-4.7,14.72,1059,3,1,0
-4.7,14.64,939,3,1,0
-4.7,14.56,1002,3,1,0
-4.7,14.48,948,3,1,0
-4.7,14.4,1116,3,1,0
-4.7,14.32,1005,3,1,0
-4.7,14.24,1008,3,1,0
-4.7,14.16,900,3,1,0
-4.7,14.08,852,2,1,0
-4.7,14.0,900,3,1,0
-4.7,13.92,918,3,1,0
-4.7,13.84,909,3,1,0
-4.7,13.76,900,3,1,0
-4.7,13.68,846,2,1,0
-4.7,13.6,822,2,1,0
-4.7,13.52,837,2,1,0
-4.7,13.44,942,3,1,0
-4.7,13.36,867,2,1,0
-4.7,13.28,801,2,1,0
-4.7,13.2,783,2,1,0
-4.7,13.12,894,3,1,0
-4.7,13.04,798,2,1,0
-4.7,12.96,891,3,1,0
-4.7,12.88,900,3,1,0
-4.7,12.8,984,3,1,0
-4.7,12.72,834,2,1,0
-4.7,12.64,945,3,1,0
-4.7,12.56,912,3,1,0
-4.7,12.48,951,3,1,0
-4.7,12.4,693,1,1,0
-4.7,12.32,861,2,1,0
-4.7,12.24,837,2,1,0
-4.7,12.16,864,2,1,0
-4.7,12.08,1068,3,1,0
-4.7,12.0,969,3,1,0
-4.7,11.92,921,3,1,0
-4.7,11.84,939,3,1,0
-4.7,11.76,987,3,1,0
-4.7,11.68,918,3,1,0
-4.7,11.6,897,3,1,0
-4.7,11.52,960,3,1,0
-4.7,11.44,939,3,1,0
-4.7,11.36,858,2,1,0
-4.7,11.28,891,3,1,0
-4.7,11.2,864,2,1,0
-4.7,11.12,852,2,1,0
-4.7,11.04,906,3,1,0
-4.8,11.0,0,0,1,0
-4.8,11.08,561,1,1,0
-4.8,11.16,732,2,1,0
-4.8,11.24,936,3,1,0
-4.8,11.32,828,2,1,0
-4.8,11.4,1023,3,1,0
-4.8,11.48,963,3,1,0
-4.8,11.56,945,3,1,0
-4.8,11.64,1014,3,1,0
-4.8,11.72,1029,3,1,0
-4.8,11.8,1152,3,1,0
-4.8,11.88,930,3,1,0
-4.8,11.96,1086,3,1,0
-4.8,12.04,1014,3,1,0
-4.8,12.12,984,3,1,0
-4.8,12.2,966,3,1,0
-4.8,12.28,924,3,1,0
-4.8,12.36,954,3,1,0
-4.8,12.44,897,3,1,0
-4.8,12.52,936,3,1,0
-4.8,12.6,915,3,1,0
-4.8,12.68,900,3,1,0
-4.8,12.76,900,3,1,0
-4.8,12.84,801,2,1,0
-4.8,12.92,855,2,1,0
-4.8,13.0,804,2,1,0
-4.8,13.08,798,2,1,0
-4.8,13.16,849,2,1,0
-4.8,13.24,735,2,1,0
-4.8,13.32,858,2,1,0
-4.8,13.4,801,2,1,0
-4.8,13.48,966,3,1,0
-4.8,13.56,882,3,1,0
-4.8,13.64,804,2,1,0
-4.8,13.72,885,3,1,0
-4.8,13.8,906,3,1,0
-4.8,13.88,768,2,1,0
-4.8,13.96,834,2,1,0
-4.8,14.04,903,3,1,0
-4.8,14.12,843,2,1,0
-4.8,14.2,828,2,1,0
-4.8,14.28,885,3,1,0
-4.8,14.36,918,3,1,0
-4.8,14.44,933,3,1,0
-4.8,14.52,852,2,1,0
-4.8,14.6,711,1,1,0
-4.8,14.68,777,2,1,0
-4.8,14.76,876,3,1,0
-4.8,14.84,813,2,1,0
-4.8,14.92,840,2,1,0
-4.8,15.0,945,3,1,0
-4.8,15.08,780,2,1,0
-4.8,15.16,768,2,1,0
-4.8,15.24,717,1,1,0
-4.8,15.32,699,1,1,0
-4.8,15.4,717,1,1,0
-4.8,15.48,726,2,1,0
-4.8,15.56,810,2,1,0
-4.8,15.64,678,1,1,0
-4.8,15.72,606,1,1,0
-4.8,15.8,708,1,1,0
-4.8,15.88,672,1,1,0
-4.8,15.96,690,1,1,0
-4.9,16.0,0,0,1,0
-4.9,15.92,426,1,1,0
-4.9,15.84,651,1,1,0
-4.9,15.76,909,3,1,0
-4.9,15.68,912,3,1,0
-4.9,15.6,1038,3,1,0
-4.9,15.52,855,2,1,0
-4.9,15.44,708,1,1,0
-4.9,15.36,771,2,1,0
-4.9,15.28,987,3,1,0
-4.9,15.2,867,2,1,0
-4.9,15.12,753,2,1,0
-4.9,15.04,1077,3,1,0
-4.9,14.96,996,3,1,0
-4.9,14.88,957,3,1,0
-4.9,14.8,963,3,1,0
-4.9,14.72,894,3,1,0
-4.9,14.64,894,3,1,0
-4.9,14.56,1068,3,1,0
-4.9,14.48,876,3,1,0
-4.9,14.4,990,3,1,0
-4.9,14.32,951,3,1,0
-4.9,14.24,978,3,1,0
-4.9,14.16,918,3,1,0
-4.9,14.08,933,3,1,0
-4.9,14.0,939,3,1,0
-4.9,13.92,822,2,1,0
-4.9,13.84,873,3,1,0
-4.9,13.76,855,2,1,0
-4.9,13.68,813,2,1,0
-4.9,13.6,885,3,1,0
-4.9,13.52,807,2,1,0
-4.9,13.44,789,2,1,0
-4.9,13.36,852,2,1,0
-4.9,13.28,783,2,1,0
-4.9,13.2,822,2,1,0
-4.9,13.12,660,1,1,0
-4.9,13.04,909,3,1,0
-4.9,12.96,906,3,1,0
-4.9,12.88,837,2,1,0
-4.9,12.8,894,3,1,0
-4.9,12.72,756,2,1,0
-4.9,12.64,1029,3,1,0
-4.9,12.56,777,2,1,0
-4.9,12.48,912,3,1,0
-4.9,12.4,879,3,1,0
-4.9,12.32,885,3,1,0
-4.9,12.24,861,2,1,0
-4.9,12.16,915,3,1,0
-4.9,12.08,834,2,1,0
-4.9,12.0,915,3,1,0
-4.9,11.92,891,3,1,0
-4.9,11.84,855,2,1,0
-4.9,11.76,858,2,1,0
-4.9,11.68,801,2,1,0
-4.9,11.6,852,2,1,0
-4.9,11.52,807,2,1,0
-4.9,11.44,855,2,1,0
-4.9,11.36,864,2,1,0
-4.9,11.28,759,2,1,0
-4.9,11.2,777,2,1,0
-4.9,11.12,693,1,1,0
-4.9,11.04,816,2,1,0
-5.0,11.0,0,0,1,0
-5.0,11.08,546,1,1,0
-5.0,11.16,663,1,1,0
-5.0,11.24,951,3,1,0
-5.0,11.32,819,2,1,0
-5.0,11.4,945,3,1,0
-5.0,11.48,1212,3,1,0
-5.0,11.56,1116,3,1,0
-5.0,11.64,936,3,1,0
-5.0,11.72,1116,3,1,0
-5.0,11.8,1218,3,1,0
-5.0,11.88,951,3,1,0
-5.0,11.96,1140,3,1,0
-5.0,12.04,1008,3,1,0
-5.0,12.12,909,3,1,0
-5.0,12.2,927,3,1,0
-5.0,12.28,969,3,1,0
-5.0,12.36,912,3,1,0
-5.0,12.44,939,3,1,0
-5.0,12.52,858,2,1,0
-5.0,12.6,903,3,1,0
-5.0,12.68,858,2,1,0
-5.0,12.76,849,2,1,0
-5.0,12.84,627,1,1,0
-5.0,12.92,840,2,1,0
-5.0,13.0,699,1,1,0
-5.0,13.08,828,2,1,0
-5.0,13.16,981,3,1,0
-5.0,13.24,789,2,1,0
-5.0,13.32,990,3,1,0
-5.0,13.4,756,2,1,0
-5.0,13.48,834,2,1,0
-5.0,13.56,810,2,1,0
-5.0,13.64,828,2,1,0
-5.0,13.72,861,2,1,0
-5.0,13.8,822,2,1,0
-5.0,13.88,777,2,1,0
-5.0,13.96,792,2,1,0
-5.0,14.04,789,2,1,0
-5.0,14.12,810,2,1,0
-5.0,14.2,768,2,1,0
-5.0,14.28,840,2,1,0
-5.0,14.36,876,3,1,0
-5.0,14.44,909,3,1,0
-5.0,14.52,756,2,1,0
-5.0,14.6,765,2,1,0
-5.0,14.68,792,2,1,0
-5.0,14.76,960,3,1,0
-5.0,14.84,810,2,1,0
-5.0,14.92,816,2,1,0
-5.0,15.0,903,3,1,0
-5.0,15.08,777,2,1,0
-5.0,15.16,786,2,1,0
-5.0,15.24,810,2,1,0
-5.0,15.32,753,2,1,0
-5.0,15.4,732,2,1,0
-5.0,15.48,762,2,1,0
-5.0,15.56,666,1,1,0
-5.0,15.64,720,2,1,0
-5.0,15.72,768,2,1,0
-5.0,15.8,870,3,1,0
-5.0,15.88,729,2,1,0
-5.0,15.96,768,2,1,0
-5.1,16.0,0,0,1,0
-5.1,15.92,495,1,1,0
-5.1,15.84,702,1,1,0
-5.1,15.76,828,2,1,0
-5.1,15.68,903,3,1,0
-5.1,15.6,906,3,1,0
-5.1,15.52,813,2,1,0
-5.1,15.44,612,1,1,0
-5.1,15.36,795,2,1,0
-5.1,15.28,633,1,1,0
-5.1,15.2,744,2,1,0
-5.1,15.12,792,2,1,0
-5.1,15.04,639,1,1,0
-5.1,14.96,879,3,1,0
-5.1,14.88,984,3,1,0
-5.1,14.8,840,2,1,0
-5.1,14.72,819,2,1,0
-5.1,14.64,894,3,1,0
-5.1,14.56,789,2,1,0
-5.1,14.48,840,2,1,0
-5.1,14.4,777,2,1,0
-5.1,14.32,849,2,1,0
-5.1,14.24,936,3,1,0
-5.1,14.16,909,3,1,0
-5.1,14.08,984,3,1,0
-5.1,14.0,825,2,1,0
-5.1,13.92,909,3,1,0
-5.1,13.84,717,1,1,0
-5.1,13.76,843,2,1,0
-5.1,13.68,849,2,1,0
-5.1,13.6,873,3,1,0
-5.1,13.52,879,3,1,0
-5.1,13.44,894,3,1,0
-5.1,13.36,909,3,1,0
-5.1,13.28,786,2,1,0
-5.1,13.2,783,2,1,0
-5.1,13.12,771,2,1,0
-5.1,13.04,786,2,1,0
-5.1,12.96,723,2,1,0
-5.1,12.88,798,2,1,0
-5.1,12.8,873,3,1,0
-5.1,12.72,762,2,1,0
-5.1,12.64,783,2,1,0
-5.1,12.56,1041,3,1,0
-5.1,12.48,897,3,1,0
-5.1,12.4,897,3,1,0
-5.1,12.32,747,2,1,0
-5.1,12.24,885,3,1,0
-5.1,12.16,936,3,1,0
-5.1,12.08,921,3,1,0
-5.1,12.0,807,2,1,0
-5.1,11.92,828,2,1,0
-5.1,11.84,846,2,1,0
-5.1,11.76,834,2,1,0
-5.1,11.68,798,2,1,0
-5.1,11.6,834,2,1,0
-5.1,11.52,921,3,1,0
-5.1,11.44,741,2,1,0
-5.1,11.36,813,2,1,0
-5.1,11.28,870,3,1,0
-5.1,11.2,645,1,1,0
-5.1,11.12,702,1,1,0
-5.1,11.04,756,2,1,0
-5.2,11.0,0,0,1,0
-5.2,11.08,510,1,1,0
-5.2,11.16,657,1,1,0
-5.2,11.24,771,2,1,0
-5.2,11.32,600,1,1,0
-5.2,11.4,798,2,1,0
-5.2,11.48,783,2,1,0
-5.2,11.56,879,3,1,0
-5.2,11.64,801,2,1,0
-5.2,11.72,843,2,1,0
-5.2,11.8,930,3,1,0
-5.2,11.88,978,3,1,0
-5.2,11.96,882,3,1,0
-5.2,12.04,996,3,1,0
-5.2,12.12,846,2,1,0
-5.2,12.2,840,2,1,0
-5.2,12.28,672,1,1,0
-5.2,12.36,1005,3,1,0
-5.2,12.44,888,3,1,0
-5.2,12.52,684,1,1,0
-5.2,12.6,780,2,1,0
-5.2,12.68,798,2,1,0
-5.2,12.76,795,2,1,0
-5.2,12.84,768,2,1,0
-5.2,12.92,807,2,1,0
-5.2,13.0,828,2,1,0
-5.2,13.08,786,2,1,0
-5.2,13.16,816,2,1,0
-5.2,13.24,834,2,1,0
-5.2,13.32,699,1,1,0
-5.2,13.4,825,2,1,0
-5.2,13.48,831,2,1,0
-5.2,13.56,699,1,1,0
-5.2,13.64,879,3,1,0
-5.2,13.72,1002,3,1,0
-5.2,13.8,777,2,1,0
-5.2,13.88,774,2,1,0
-5.2,13.96,741,2,1,0
-5.2,14.04,816,2,1,0
-5.2,14.12,849,2,1,0
-5.2,14.2,741,2,1,0
-5.2,14.28,984,3,1,0
-5.2,14.36,885,3,1,0
-5.2,14.44,774,2,1,0
-5.2,14.52,849,2,1,0
-5.2,14.6,747,2,1,0
-5.2,14.68,723,2,1,0
-5.2,14.76,753,2,1,0
-5.2,14.84,867,2,1,0
-5.2,14.92,885,3,1,0
-5.2,15.0,816,2,1,0
-5.2,15.08,693,1,1,0
-5.2,15.16,708,1,1,0
-5.2,15.24,732,2,1,0
-5.2,15.32,645,1,1,0
-5.2,15.4,573,1,1,0
-5.2,15.48,633,1,1,0
-5.2,15.56,825,2,1,0
-5.2,15.64,714,1,1,0
-5.2,15.72,672,1,1,0
-5.2,15.8,675,1,1,0
-5.2,15.88,627,1,1,0
-5.2,15.96,819,2,1,0
-5.3,16.0,0,0,1,0
-5.3,15.92,480,1,1,0
-5.3,15.84,636,1,1,0
-5.3,15.76,927,3,1,0
-5.3,15.68,804,2,1,0
-5.3,15.6,696,1,1,0
-5.3,15.52,780,2,1,0
-5.3,15.44,714,1,1,0
-5.3,15.36,660,1,1,0
-5.3,15.28,894,3,1,0
-5.3,15.2,636,1,1,0
-5.3,15.12,723,2,1,0
-5.3,15.04,837,2,1,0
-5.3,14.96,777,2,1,0
-5.3,14.88,786,2,1,0
-5.3,14.8,813,2,1,0
-5.3,14.72,939,3,1,0
-5.3,14.64,801,2,1,0
-5.3,14.56,762,2,1,0
-5.3,14.48,786,2,1,0
-5.3,14.4,918,3,1,0
-5.3,14.32,774,2,1,0
-5.3,14.24,789,2,1,0
-5.3,14.16,858,2,1,0
-5.3,14.08,729,2,1,0
-5.3,14.0,684,1,1,0
-5.3,13.92,792,2,1,0
-5.3,13.84,750,2,1,0
-5.3,13.76,762,2,1,0
-5.3,13.68,855,2,1,0
-5.3,13.6,645,1,1,0
-5.3,13.52,618,1,1,0
-5.3,13.44,765,2,1,0
-5.3,13.36,816,2,1,0
-5.3,13.28,597,1,1,0
-5.3,13.2,678,1,1,0
-5.3,13.12,624,1,1,0
-5.3,13.04,708,1,1,0
-5.3,12.96,756,2,1,0
-5.3,12.88,711,1,1,0
-5.3,12.8,783,2,1,0
-5.3,12.72,735,2,1,0
-5.3,12.64,849,2,1,0
-5.3,12.56,885,3,1,0
-5.3,12.48,849,2,1,0
-5.3,12.4,768,2,1,0
-5.3,12.32,843,2,1,0
-5.3,12.24,819,2,1,0
-5.3,12.16,774,2,1,0
-5.3,12.08,780,2,1,0
-5.3,12.0,606,1,1,0
-5.3,11.92,882,3,1,0
-5.3,11.84,621,1,1,0
-5.3,11.76,810,2,1,0
-5.3,11.68,651,1,1,0
-5.3,11.6,624,1,1,0
-5.3,11.52,891,3,1,0
-5.3,11.44,720,2,1,0
-5.3,11.36,675,1,1,0
-5.3,11.28,693,1,1,0
-5.3,11.2,741,2,1,0
-5.3,11.12,735,2,1,0
-5.3,11.04,729,2,1,0
-5.4,11.0,0,0,1,0
-5.4,11.08,525,1,1,0
-5.4,11.16,642,1,1,0
-5.4,11.24,687,1,1,0
-5.4,11.32,597,1,1,0
-5.4,11.4,888,3,1,0
-5.4,11.48,897,3,1,0
-5.4,11.56,777,2,1,0
-5.4,11.64,957,3,1,0
-5.4,11.72,834,2,1,0
-5.4,11.8,804,2,1,0
-5.4,11.88,840,2,1,0
-5.4,11.96,705,1,1,0
-5.4,12.04,759,2,1,0
-5.4,12.12,834,2,1,0
-5.4,12.2,834,2,1,0
-5.4,12.28,915,3,1,0
-5.4,12.36,759,2,1,0
-5.4,12.44,909,3,1,0
-5.4,12.52,810,2,1,0
-5.4,12.6,756,2,1,0
-5.4,12.68,741,2,1,0
-5.4,12.76,669,1,1,0
-5.4,12.84,753,2,1,0
-5.4,12.92,672,1,1,0
-5.4,13.0,789,2,1,0
-5.4,13.08,861,2,1,0
-5.4,13.16,915,3,1,0
-5.4,13.24,654,1,1,0
-5.4,13.32,828,2,1,0
-5.4,13.4,831,2,1,0
-5.4,13.48,747,2,1,0
-5.4,13.56,615,1,1,0
-5.4,13.64,729,2,1,0
-5.4,13.72,759,2,1,0
-5.4,13.8,642,1,1,0
-5.4,13.88,777,2,1,0
-5.4,13.96,699,1,1,0
-5.4,14.04,888,3,1,0
-5.4,14.12,756,2,1,0
-5.4,14.2,666,1,1,0
-5.4,14.28,819,2,1,0
-5.4,14.36,585,1,1,0
-5.4,14.44,768,2,1,0
-5.4,14.52,891,3,1,0
-5.4,14.6,792,2,1,0
-5.4,14.68,807,2,1,0
-5.4,14.76,822,2,1,0
-5.4,14.84,837,2,1,0
-5.4,14.92,582,1,1,0
-5.4,15.0,735,2,1,0
-5.4,15.08,684,1,1,0
-5.4,15.16,717,1,1,0
-5.4,15.24,792,2,1,0
-5.4,15.32,750,2,1,0
-5.4,15.4,828,2,1,0
-5.4,15.48,702,1,1,0
-5.4,15.56,549,1,1,0
-5.4,15.64,618,1,1,0
-5.4,15.72,699,1,1,0
-5.4,15.8,798,2,1,0
-5.4,15.88,804,2,1,0
-5.4,15.96,759,2,1,0
-5.5,16.0,0,0,1,0
-5.5,15.92,564,1,1,0
-5.5,15.84,726,2,1,0
-5.5,15.76,594,1,1,0
-5.5,15.68,759,2,1,0
-5.5,15.6,741,2,1,0
-5.5,15.52,744,2,1,0
-5.5,15.44,744,2,1,0
-5.5,15.36,576,1,1,0
-5.5,15.28,759,2,1,0
-5.5,15.2,600,1,1,0
-5.5,15.12,735,2,1,0
-5.5,15.04,738,2,1,0
-5.5,14.96,705,1,1,0
-5.5,14.88,807,2,1,0
-5.5,14.8,762,2,1,0
-5.5,14.72,753,2,1,0
-5.5,14.64,792,2,1,0
-5.5,14.56,705,1,1,0
-5.5,14.48,669,1,1,0
-5.5,14.4,876,3,1,0
-5.5,14.32,849,2,1,0
-5.5,14.24,696,1,1,0
-5.5,14.16,885,3,1,0
-5.5,14.08,783,2,1,0
-5.5,14.0,774,2,1,0
-5.5,13.92,669,1,1,0
-5.5,13.84,711,1,1,0
-5.5,13.76,771,2,1,0
-5.5,13.68,741,2,1,0
-5.5,13.6,828,2,1,0
-5.5,13.52,762,2,1,0
-5.5,13.44,834,2,1,0
-5.5,13.36,876,3,1,0
-5.5,13.28,726,2,1,0
-5.5,13.2,726,2,1,0
-5.5,13.12,723,2,1,0
-5.5,13.04,813,2,1,0
-5.5,12.96,735,2,1,0
-5.5,12.88,768,2,1,0
-5.5,12.8,759,2,1,0
-5.5,12.72,837,2,1,0
-5.5,12.64,879,3,1,0
-5.5,12.56,762,2,1,0
-5.5,12.48,771,2,1,0
-5.5,12.4,753,2,1,0
-5.5,12.32,840,2,1,0
-5.5,12.24,570,1,1,0
-5.5,12.16,939,3,1,0
-5.5,12.08,786,2,1,0
-5.5,12.0,735,2,1,0
-5.5,11.92,756,2,1,0
-5.5,11.84,822,2,1,0
-5.5,11.76,783,2,1,0
-5.5,11.68,738,2,1,0
-5.5,11.6,819,2,1,0
-5.5,11.52,738,2,1,0
-5.5,11.44,726,2,1,0
-5.5,11.36,831,2,1,0
-5.5,11.28,645,1,1,0
-5.5,11.2,780,2,1,0
-5.5,11.12,924,3,1,0
-5.5,11.04,801,2,1,0
-5.6,11.0,0,0,1,0
-5.6,11.08,549,1,1,0
-5.6,11.16,651,1,1,0
-5.6,11.24,819,2,1,0
-5.6,11.32,720,2,1,0
-5.6,11.4,1050,3,1,0
-5.6,11.48,789,2,1,0
-5.6,11.56,843,2,1,0
-5.6,11.64,807,2,1,0
-5.6,11.72,876,3,1,0
-5.6,11.8,744,2,1,0
-5.6,11.88,861,2,1,0
-5.6,11.96,732,2,1,0
-5.6,12.04,882,3,1,0
-5.6,12.12,876,3,1,0
-5.6,12.2,918,3,1,0
-5.6,12.28,825,2,1,0
-5.6,12.36,672,1,1,0
-5.6,12.44,813,2,1,0
-5.6,12.52,846,2,1,0
-5.6,12.6,810,2,1,0
-5.6,12.68,900,3,1,0
-5.6,12.76,846,2,1,0
-5.6,12.84,738,2,1,0
-5.6,12.92,834,2,1,0
-5.6,13.0,819,2,1,0
-5.6,13.08,744,2,1,0
-5.6,13.16,876,3,1,0
-5.6,13.24,792,2,1,0
-5.6,13.32,744,2,1,0
-5.6,13.4,705,1,1,0
-5.6,13.48,834,2,1,0
-5.6,13.56,885,3,1,0
-5.6,13.64,771,2,1,0
-5.6,13.72,627,1,1,0
-5.6,13.8,627,1,1,0
-5.6,13.88,714,1,1,0
-5.6,13.96,747,2,1,0
-5.6,14.04,690,1,1,0
-5.6,14.12,771,2,1,0
-5.6,14.2,765,2,1,0
-5.6,14.28,690,1,1,0
-5.6,14.36,714,1,1,0
-5.6,14.44,783,2,1,0
-5.6,14.52,762,2,1,0
-5.6,14.6,645,1,1,0
-5.6,14.68,696,1,1,0
-5.6,14.76,765,2,1,0
-5.6,14.84,654,1,1,0
-5.6,14.92,798,2,1,0
-5.6,15.0,750,2,1,0
-5.6,15.08,681,1,1,0
-5.6,15.16,687,1,1,0
-5.6,15.24,780,2,1,0
-5.6,15.32,552,1,1,0
-5.6,15.4,732,2,1,0
-5.6,15.48,597,1,1,0
-5.6,15.56,663,1,1,0
-5.6,15.64,612,1,1,0
-5.6,15.72,684,1,1,0
-5.6,15.8,687,1,1,0
-5.6,15.88,687,1,1,0
-5.6,15.96,678,1,1,0
-5.7,16.0,0,0,1,0
-5.7,15.92,483,1,1,0
-5.7,15.84,438,1,1,0
-5.7,15.76,1056,3,1,0
-5.7,15.68,1209,3,1,0
-5.7,15.6,861,2,1,0
-5.7,15.52,717,1,1,0
-5.7,15.44,669,1,1,0
-5.7,15.36,813,2,1,0
-5.7,15.28,768,2,1,0
-5.7,15.2,789,2,1,0
-5.7,15.12,942,3,1,0
-5.7,15.04,696,1,1,0
-5.7,14.96,495,1,1,0
-5.7,14.88,864,2,1,0
-5.7,14.8,687,1,1,0
-5.7,14.72,738,2,1,0
-5.7,14.64,732,2,1,0
-5.7,14.56,705,1,1,0
-5.7,14.48,816,2,1,0
-5.7,14.4,870,3,1,0
-5.7,14.32,753,2,1,0
-5.7,14.24,735,2,1,0
-5.7,14.16,777,2,1,0
-5.7,14.08,792,2,1,0
-5.7,14.0,645,1,1,0
-5.7,13.92,708,1,1,0
-5.7,13.84,771,2,1,0
-5.7,13.76,708,1,1,0
-5.7,13.68,675,1,1,0
-5.7,13.6,705,1,1,0
-5.7,13.52,711,1,1,0
-5.7,13.44,702,1,1,0
-5.7,13.36,807,2,1,0
-5.7,13.28,762,2,1,0
-5.7,13.2,696,1,1,0
-5.7,13.12,786,2,1,0
-5.7,13.04,777,2,1,0
-5.7,12.96,699,1,1,0
-5.7,12.88,612,1,1,0
-5.7,12.8,744,2,1,0
-5.7,12.72,690,1,1,0
-5.7,12.64,738,2,1,0
-5.7,12.56,765,2,1,0
-5.7,12.48,654,1,1,0
-5.7,12.4,744,2,1,0
-5.7,12.32,744,2,1,0
-5.7,12.24,750,2,1,0
-5.7,12.16,774,2,1,0
-5.7,12.08,729,2,1,0
-5.7,12.0,699,1,1,0
-5.7,11.92,795,2,1,0
-5.7,11.84,861,2,1,0
-5.7,11.76,807,2,1,0
-5.7,11.68,726,2,1,0
-5.7,11.6,669,1,1,0
-5.7,11.52,708,1,1,0
-5.7,11.44,789,2,1,0
-5.7,11.36,777,2,1,0
-5.7,11.28,828,2,1,0
-5.7,11.2,807,2,1,0
-5.7,11.12,861,2,1,0
-5.7,11.04,1032,3,1,0
-5.8,11.0,0,0,1,0
-5.8,11.08,504,1,1,0
-5.8,11.16,522,1,1,0
-5.8,11.24,849,2,1,0
-5.8,11.32,1020,3,1,0
-5.8,11.4,693,1,1,0
-5.8,11.48,864,2,1,0
-5.8,11.56,804,2,1,0
-5.8,11.64,891,3,1,0
-5.8,11.72,837,2,1,0
-5.8,11.8,894,3,1,0
-5.8,11.88,774,2,1,0
-5.8,11.96,888,3,1,0
-5.8,12.04,840,2,1,0
-5.8,12.12,831,2,1,0
-5.8,12.2,858,2,1,0
-5.8,12.28,825,2,1,0
-5.8,12.36,810,2,1,0
-5.8,12.44,807,2,1,0
-5.8,12.52,711,1,1,0
-5.8,12.6,696,1,1,0
-5.8,12.68,759,2,1,0
-5.8,12.76,816,2,1,0
-5.8,12.84,816,2,1,0
-5.8,12.92,909,3,1,0
-5.8,13.0,849,2,1,0
-5.8,13.08,729,2,1,0
-5.8,13.16,813,2,1,0
-5.8,13.24,837,2,1,0
-5.8,13.32,771,2,1,0
-5.8,13.4,816,2,1,0
-5.8,13.48,819,2,1,0
-5.8,13.56,735,2,1,0
-5.8,13.64,852,2,1,0
-5.8,13.72,804,2,1,0
-5.8,13.8,789,2,1,0
-5.8,13.88,765,2,1,0
-5.8,13.96,768,2,1,0
-5.8,14.04,765,2,1,0
-5.8,14.12,849,2,1,0
-5.8,14.2,756,2,1,0
-5.8,14.28,843,2,1,0
-5.8,14.36,801,2,1,0
-5.8,14.44,789,2,1,0
-5.8,14.52,810,2,1,0
-5.8,14.6,870,3,1,0
-5.8,14.68,615,1,1,0
-5.8,14.76,882,3,1,0
-5.8,14.84,753,2,1,0
-5.8,14.92,801,2,1,0
-5.8,15.0,855,2,1,0
-5.8,15.08,774,2,1,0
-5.8,15.16,810,2,1,0
